Timestamp,Device_Type,Malware_Detection,Phishing_Attempts,Social_Media_Usage,VPN_Usage,Cyberbullying_Reports,Parental_Control_Alerts,Firewall_Logs,Login_Attempts,Download_Risk,Password_Strength,Data_Breach_Notifications,Online_Purchase_Risk,Education_Content_Usage,Age_Group,Geolocation,Public_Network_Usage,Network_Type,Hours_Online,Website_Visits,Peer_Interactions,Risky_Website_Visits,Cloud_Service_Usage,Unencrypted_Traffic,Ad_Clicks,Insecure_Login_Attempts,E_Safety_Awareness_Score,Malware_Exposure_Risk,Cybersecurity_Behavior_Category
2022-02-15 15:00:00,Mobile,0,2,Low,1,0,1,0,5,1,Weak,0,0,Low,13-16,US,0,WiFi,3.691271377223569,4,Low,0,0,0,1,0,Low,0,Safe
2022-02-15 16:00:00,Mobile,0,1,Low,0,0,0,3,2,0,Strong,0,0,None,17-19,ASIA,0,WiFi,1.3903784208868353,1,Medium,0,0,0,0,1,Low,0,Neutral
2022-02-15 17:00:00,Desktop,0,1,Medium,0,0,1,3,1,1,Weak,0,0,None,17-19,ASIA,0,Ethernet,0.13873684500272687,3,Low,0,0,0,0,0,Low,0,Safe
2022-02-15 18:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Moderate,0,0,High,13-16,US,0,WiFi,11.56716916734717,6,Low,0,0,0,0,0,Low,0,Safe
2022-02-15 19:00:00,Mobile,0,0,Low,0,0,0,3,3,0,Weak,0,0,None,13-16,EU,0,WiFi,1.0754028728844138,4,Low,0,0,0,0,0,Low,0,Safe
2022-02-15 20:00:00,Desktop,1,0,High,0,0,0,1,1,0,Strong,0,0,None,<13,US,0,Other,2.188934265773355,1,Low,0,0,0,1,1,Moderate,1,Neutral
2022-02-15 21:00:00,Tablet,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,13-16,EU,1,Cellular,0.792430513974012,3,Low,0,0,0,0,0,Moderate,0,Risky
2022-02-15 22:00:00,Mobile,0,0,Low,0,0,0,4,1,0,Weak,0,0,None,13-16,US,0,WiFi,3.4382233954926917,2,Low,0,0,0,0,0,Low,1,Neutral
2022-02-15 23:00:00,Desktop,0,1,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,ASIA,0,WiFi,0.10808314241242158,3,Low,1,1,0,0,0,Low,0,Risky
2022-02-16 00:00:00,Mobile,0,1,Medium,0,0,0,4,3,0,Weak,0,0,None,13-16,US,0,Cellular,2.711563315794817,4,Low,0,0,0,1,0,Low,0,Safe
2022-02-16 01:00:00,Mobile,0,0,Low,0,0,1,0,2,0,Weak,0,0,None,13-16,EU,0,WiFi,0.6335007155491936,4,Low,0,0,0,0,0,High,0,Safe
2022-02-16 02:00:00,Laptop,0,1,Medium,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,Cellular,2.0909476049790365,6,Low,0,0,1,0,1,Moderate,0,Safe
2022-02-16 03:00:00,Mobile,0,0,Low,0,1,0,4,1,0,Weak,0,0,None,13-16,EU,0,WiFi,2.723057584689927,0,Low,0,0,0,0,0,Low,0,Safe
2022-02-16 04:00:00,Mobile,1,1,Low,0,0,0,4,5,0,Weak,0,0,None,13-16,ASIA,0,WiFi,0.9615568657252304,1,Low,0,0,0,0,0,High,1,Safe
2022-02-16 05:00:00,Desktop,0,0,High,0,0,0,0,3,0,Weak,0,0,None,13-16,US,1,Ethernet,1.7925588082828936,6,Low,0,0,0,1,0,Low,0,Safe
2022-02-16 06:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,1,None,13-16,US,0,WiFi,0.408751931095596,4,Low,0,0,1,0,1,Low,0,Safe
2022-02-16 07:00:00,Mobile,0,0,Low,0,0,0,2,1,1,Weak,0,0,None,17-19,US,0,WiFi,3.1325810989162717,4,Low,0,0,0,1,0,Moderate,0,Safe
2022-02-16 08:00:00,Mobile,0,0,Low,0,0,0,0,1,1,Weak,0,0,None,13-16,ASIA,0,WiFi,4.175761501296974,2,Low,0,0,0,1,1,Low,0,Safe
2022-02-16 09:00:00,Mobile,0,0,Low,1,0,0,3,1,1,Weak,0,0,None,13-16,OTHER,0,Cellular,1.9579883064207322,5,Low,0,0,0,1,0,Moderate,0,Safe
2022-02-16 10:00:00,Mobile,0,1,Low,0,0,0,4,1,0,Weak,0,0,Low,17-19,EU,1,WiFi,2.9013520230975787,2,Low,0,0,0,1,0,High,1,Neutral
2022-02-16 11:00:00,Mobile,0,1,Low,0,0,0,1,1,0,Moderate,0,0,High,17-19,US,0,WiFi,1.9894446505885413,6,Low,0,0,0,1,0,Low,0,Safe
2022-02-16 12:00:00,Tablet,0,0,Low,0,0,0,1,1,0,Moderate,0,0,None,<13,US,0,Ethernet,0.415447722117288,3,Low,0,0,0,1,0,Low,1,Safe
2022-02-16 13:00:00,Tablet,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,OTHER,1,WiFi,0.2789081223493216,3,Low,0,0,0,0,0,Low,0,Safe
2022-02-16 14:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,EU,0,WiFi,1.0178869609052748,2,Low,0,1,0,1,1,Low,1,Neutral
2022-02-16 15:00:00,Mobile,0,1,High,0,0,0,3,1,1,Weak,0,0,None,13-16,ASIA,0,WiFi,0.4259445887172386,0,Medium,0,0,0,1,1,Low,0,Safe
2022-02-16 16:00:00,Mobile,0,1,Low,0,0,1,4,1,0,Weak,0,0,High,13-16,ASIA,0,WiFi,2.3417197708554274,0,Low,0,0,0,0,0,Moderate,0,Safe
2022-02-16 17:00:00,Mobile,0,2,Low,0,0,0,1,1,0,Weak,0,0,Low,17-19,US,1,WiFi,4.1846441969949,4,Low,0,0,0,0,0,Moderate,0,Neutral
2022-02-16 18:00:00,Mobile,0,0,Low,0,0,1,2,1,0,Weak,0,0,Low,13-16,US,1,WiFi,4.194063276371104,5,Low,1,0,0,1,0,Low,0,Safe
2022-02-16 19:00:00,Mobile,0,2,Medium,0,0,0,2,1,0,Weak,0,0,None,13-16,US,1,Ethernet,0.4966190528665472,1,Low,0,0,0,0,0,Low,0,Risky
2022-02-16 20:00:00,Mobile,0,1,Low,1,0,0,5,5,0,Moderate,0,0,None,13-16,US,1,Cellular,0.5430208118498351,3,Low,0,0,0,0,0,Moderate,1,Safe
2022-02-16 21:00:00,Mobile,0,0,Medium,0,0,0,3,1,0,Weak,0,0,None,<13,EU,0,WiFi,0.9293768257329776,2,Medium,0,0,0,0,0,Low,1,Neutral
2022-02-16 22:00:00,Desktop,0,0,Low,0,0,0,3,2,0,Weak,0,1,None,17-19,EU,0,WiFi,1.3332564731776613,2,Medium,0,0,0,0,0,High,1,Safe
2022-02-16 23:00:00,Mobile,0,0,Low,0,0,0,2,5,0,Weak,0,1,None,13-16,US,0,Other,0.23792735449936356,4,Low,1,0,0,0,0,Low,1,Neutral
2022-02-17 00:00:00,Mobile,0,0,High,0,0,1,1,1,0,Weak,0,0,None,13-16,EU,1,WiFi,1.6796293764117856,3,Low,0,1,0,0,0,Low,1,Safe
2022-02-17 01:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,Ethernet,0.4701190362932375,1,Low,0,1,0,0,0,Low,0,Neutral
2022-02-17 02:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,<13,US,1,Ethernet,5.018395250247177,0,Low,1,0,0,0,0,Low,0,Neutral
2022-02-17 03:00:00,Mobile,0,0,Medium,0,0,0,0,1,0,Moderate,0,0,None,13-16,US,0,WiFi,1.7447654691941858,3,Low,0,0,0,0,0,High,0,Neutral
2022-02-17 04:00:00,Mobile,0,0,Low,0,0,0,4,3,0,Weak,0,0,None,13-16,EU,0,WiFi,0.7102932574821501,4,Low,0,1,0,1,0,Low,1,Risky
2022-02-17 05:00:00,Mobile,0,1,Low,0,0,0,6,1,0,Weak,0,0,None,13-16,US,0,WiFi,1.841588129820877,3,Low,1,0,0,0,0,High,1,Neutral
2022-02-17 06:00:00,Tablet,0,0,Low,0,0,0,1,5,0,Weak,0,0,None,13-16,ASIA,0,Other,0.9114374217776945,4,Low,0,0,0,0,0,High,0,Risky
2022-02-17 07:00:00,Tablet,0,1,Low,1,0,0,1,1,0,Weak,0,0,None,<13,OTHER,0,WiFi,1.3305714330616718,4,Low,0,0,0,0,0,High,0,Risky
2022-02-17 08:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Strong,0,0,None,13-16,EU,0,WiFi,0.8491129862917682,3,Low,0,0,0,0,1,High,1,Safe
2022-02-17 09:00:00,Mobile,0,0,Medium,0,0,1,0,1,0,Strong,0,0,None,13-16,US,0,Cellular,0.19347958460353182,3,Low,0,0,0,1,0,Low,0,Safe
2022-02-17 10:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,17-19,EU,0,Other,1.2957731694694516,3,Low,0,0,0,1,0,Moderate,0,Neutral
2022-02-17 11:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,Low,13-16,US,0,WiFi,1.6085677114449428,1,Low,0,0,0,0,0,Low,0,Safe
2022-02-17 12:00:00,Mobile,0,0,Low,1,0,0,1,1,0,Moderate,0,0,None,<13,US,1,Cellular,2.1757198635377817,3,Low,0,0,0,0,0,High,0,Neutral
2022-02-17 13:00:00,Mobile,0,0,Medium,0,0,0,2,5,0,Weak,0,0,None,17-19,ASIA,1,WiFi,3.7174927747766504,3,Low,0,0,0,0,0,Moderate,0,Safe
2022-02-17 14:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,17-19,US,0,Cellular,7.495116510485512,3,Low,0,1,0,0,0,Moderate,0,Safe
2022-02-17 15:00:00,Mobile,0,0,Low,1,0,0,0,5,0,Weak,0,0,None,17-19,ASIA,0,WiFi,0.40970902248285646,7,Low,1,0,0,0,0,Low,1,Safe
2022-02-17 16:00:00,Mobile,0,0,Low,0,0,0,1,2,1,Weak,0,0,None,13-16,EU,0,WiFi,3.6013832781561006,1,Low,0,0,0,0,0,Low,0,Risky
2022-02-17 17:00:00,Mobile,0,2,Medium,0,0,1,1,1,0,Strong,0,0,None,13-16,US,0,Other,2.5357597610667524,7,Low,1,0,0,0,0,Low,0,Neutral
2022-02-17 18:00:00,Tablet,0,0,Low,0,0,0,0,1,1,Weak,0,0,None,13-16,US,0,Ethernet,5.477064878612026,5,Low,0,1,0,0,0,Moderate,0,Safe
2022-02-17 19:00:00,Desktop,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,17-19,US,0,WiFi,0.1795677924337988,8,Low,0,1,0,1,1,High,1,Safe
2022-02-17 20:00:00,Mobile,0,0,Low,0,0,0,6,1,0,Strong,0,0,High,<13,US,1,WiFi,1.4533435251652884,0,Low,0,1,0,0,0,Low,1,Neutral
2022-02-17 21:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Moderate,0,0,None,13-16,US,0,Cellular,1.0603370626870392,3,Low,0,0,0,0,1,Low,0,Risky
2022-02-17 22:00:00,Mobile,0,2,Low,1,0,0,0,1,0,Weak,0,0,None,13-16,ASIA,1,WiFi,1.4497319489539517,2,Low,0,0,0,0,0,Moderate,0,Safe
2022-02-17 23:00:00,Mobile,0,0,Low,0,0,0,0,4,0,Weak,0,0,High,17-19,US,1,Other,1.0920214663814876,2,Medium,0,0,0,0,0,Low,0,Neutral
2022-02-18 00:00:00,Mobile,0,0,Low,0,0,0,4,1,0,Weak,0,0,None,13-16,US,0,Cellular,0.70979079736949,1,Low,0,0,0,0,0,Low,0,Neutral
2022-02-18 01:00:00,Mobile,0,1,Low,1,0,0,2,2,0,Weak,0,0,None,13-16,US,0,Cellular,3.7142483233724195,2,Low,0,0,0,0,0,Low,1,Safe
2022-02-18 02:00:00,Mobile,0,0,High,0,0,0,4,2,0,Weak,0,0,Low,13-16,EU,0,WiFi,2.751189360556463,3,Low,0,0,0,0,1,Moderate,0,Safe
2022-02-18 03:00:00,Mobile,0,0,High,0,0,0,0,2,0,Weak,0,0,None,13-16,US,1,WiFi,3.3768215327337785,3,Low,0,0,0,1,0,Low,0,Risky
2022-02-18 04:00:00,Laptop,0,0,Low,0,0,1,2,5,0,Weak,0,0,None,<13,US,0,WiFi,0.8228921832630337,6,Medium,0,0,0,0,0,Moderate,0,Safe
2022-02-18 05:00:00,Mobile,0,2,Low,0,0,0,1,2,0,Strong,0,0,None,17-19,ASIA,0,WiFi,0.26355867600366456,3,Medium,0,0,1,0,1,Low,0,Neutral
2022-02-18 06:00:00,Mobile,0,0,Low,0,0,0,2,3,0,Weak,0,0,High,17-19,US,0,Ethernet,2.778211754355054,8,Low,0,0,0,1,0,High,1,Safe
2022-02-18 07:00:00,Mobile,0,0,Medium,0,0,0,1,4,1,Moderate,0,0,None,17-19,ASIA,1,WiFi,3.167989270371649,2,Medium,0,0,0,1,0,High,0,Neutral
2022-02-18 08:00:00,Mobile,0,2,High,1,0,0,1,5,0,Weak,0,0,None,13-16,US,0,WiFi,5.2553483280808155,3,Low,0,0,0,0,0,High,0,Safe
2022-02-18 09:00:00,Mobile,0,1,Low,0,0,0,4,2,0,Weak,0,0,None,13-16,US,0,WiFi,2.5587287569519375,2,Low,0,0,0,0,0,Low,0,Safe
2022-02-18 10:00:00,Desktop,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,<13,US,0,WiFi,5.337713255658497,0,Low,0,0,0,0,0,Moderate,1,Safe
2022-02-18 11:00:00,Tablet,0,0,Low,0,0,0,2,1,0,Weak,0,0,Low,<13,US,0,Ethernet,0.6388885796386815,8,Low,1,1,0,0,0,Moderate,0,Safe
2022-02-18 12:00:00,Mobile,0,0,Low,0,0,0,4,5,1,Weak,0,0,None,17-19,US,0,WiFi,3.0998604818690647,2,Low,0,0,0,0,1,High,0,Safe
2022-02-18 13:00:00,Mobile,0,1,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,1,WiFi,0.4302330440283813,1,Low,1,0,0,0,0,Low,0,Neutral
2022-02-18 14:00:00,Mobile,0,0,Low,1,0,0,1,2,0,Weak,0,0,None,<13,ASIA,0,Ethernet,1.5628197390989726,3,Low,0,1,1,1,0,Low,0,Safe
2022-02-18 15:00:00,Desktop,1,0,Medium,0,0,0,0,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.779918393729821,2,Medium,0,0,0,1,0,Moderate,0,Risky
2022-02-18 16:00:00,Desktop,0,0,Medium,0,0,0,2,1,0,Weak,0,1,Low,13-16,ASIA,0,WiFi,0.15061087828149067,3,Low,0,0,0,0,0,Low,0,Neutral
2022-02-18 17:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,1,Cellular,0.30227215532496327,1,Low,0,0,0,0,0,Moderate,1,Safe
2022-02-18 18:00:00,Desktop,0,0,High,0,0,0,2,1,0,Strong,0,0,None,17-19,US,0,WiFi,2.1215566855610395,5,Low,1,0,0,0,0,Moderate,0,Safe
2022-02-18 19:00:00,Mobile,0,0,Low,0,0,1,1,3,0,Weak,0,0,None,17-19,US,1,WiFi,0.5851197515821813,2,Low,0,0,0,0,0,Low,0,Safe
2022-02-18 20:00:00,Mobile,0,1,High,0,0,0,6,1,0,Weak,0,0,None,13-16,US,1,Other,1.441913219700563,4,Low,0,0,0,0,0,Low,1,Risky
2022-02-18 21:00:00,Mobile,0,0,High,0,0,0,1,3,0,Weak,0,0,None,13-16,ASIA,0,WiFi,5.009432716929841,3,Medium,0,0,0,0,0,Moderate,1,Neutral
2022-02-18 22:00:00,Mobile,0,1,Low,0,1,1,2,3,0,Weak,0,0,None,13-16,EU,0,WiFi,2.124671434089807,6,Low,0,0,0,0,0,Low,1,Safe
2022-02-18 23:00:00,Tablet,0,0,High,0,0,0,3,3,0,Moderate,0,0,High,13-16,US,0,WiFi,0.19710336888515906,2,Low,1,0,0,0,1,Moderate,0,Risky
2022-02-19 00:00:00,Mobile,0,0,High,0,0,0,2,1,0,Moderate,0,0,Low,17-19,US,1,Cellular,3.6603266163172403,4,Low,0,0,0,0,0,Low,1,Neutral
2022-02-19 01:00:00,Tablet,0,3,Low,0,0,1,1,2,0,Weak,0,0,Low,13-16,US,0,WiFi,2.3479144147620974,3,Low,0,0,0,0,1,High,0,Neutral
2022-02-19 02:00:00,Desktop,0,0,Low,0,0,0,3,1,0,Moderate,0,0,None,13-16,US,0,WiFi,5.619435541610898,1,Low,0,0,0,0,0,Moderate,0,Safe
2022-02-19 03:00:00,Tablet,0,0,Low,1,0,0,4,1,0,Weak,0,0,None,13-16,ASIA,1,WiFi,3.420136295210541,1,Low,0,0,0,0,0,Moderate,1,Safe
2022-02-19 04:00:00,Mobile,0,1,High,0,0,0,2,5,0,Weak,0,0,None,13-16,OTHER,1,WiFi,0.06646944208318388,6,Low,0,0,0,0,0,High,1,Safe
2022-02-19 05:00:00,Laptop,0,0,Medium,1,0,0,2,1,0,Weak,0,0,None,13-16,EU,1,Cellular,1.4366608118645428,2,Low,0,1,0,0,0,Moderate,1,Safe
2022-02-19 06:00:00,Mobile,0,0,Medium,0,0,0,3,3,0,Weak,0,0,None,13-16,US,1,WiFi,0.23586133002480592,1,Low,0,1,0,0,0,Low,1,Safe
2022-02-19 07:00:00,Laptop,0,1,Low,0,0,0,4,1,0,Weak,0,0,None,17-19,US,0,Other,1.0743891169685533,3,Low,0,0,0,0,0,Low,0,Neutral
2022-02-19 08:00:00,Mobile,0,0,Low,1,0,0,0,1,0,Weak,0,0,None,17-19,US,0,Cellular,5.384142029778759,6,Low,1,1,0,0,0,Low,0,Safe
2022-02-19 09:00:00,Mobile,0,0,Low,0,0,0,0,2,0,Weak,0,0,None,13-16,US,0,Other,5.641816885342059,3,Low,0,0,0,0,0,Moderate,1,Neutral
2022-02-19 10:00:00,Laptop,0,0,Low,0,0,0,2,1,0,Strong,0,0,Low,<13,US,1,WiFi,6.965661412803871,3,Low,0,0,0,1,0,Moderate,0,Safe
2022-02-19 11:00:00,Laptop,0,0,Medium,0,0,0,3,1,0,Strong,0,0,None,13-16,US,0,WiFi,3.6795734635437234,4,Low,0,1,0,0,0,Moderate,1,Safe
2022-02-19 12:00:00,Desktop,1,1,Medium,0,0,0,0,2,0,Weak,0,0,None,17-19,US,0,Other,3.0276027666404266,6,Low,0,0,0,0,0,High,0,Safe
2022-02-19 13:00:00,Mobile,0,0,Low,0,0,0,4,1,0,Weak,0,0,None,17-19,EU,1,Cellular,1.220341848124425,2,Low,0,0,0,0,0,Low,0,Neutral
2022-02-19 14:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,High,13-16,ASIA,0,Ethernet,5.101294359118702,2,Low,0,0,0,0,0,Low,0,Neutral
2022-02-19 15:00:00,Mobile,0,0,Low,0,0,0,2,1,1,Weak,0,1,Low,13-16,US,0,Cellular,3.8716778823280267,2,Low,0,0,0,1,0,Moderate,0,Safe
2022-02-19 16:00:00,Mobile,0,0,Low,0,0,0,0,5,0,Weak,0,0,None,<13,US,0,WiFi,0.03297619124305979,1,Low,0,0,0,0,0,Low,0,Neutral
2022-02-19 17:00:00,Mobile,1,0,Low,1,0,0,1,3,0,Moderate,0,0,None,17-19,US,1,Cellular,1.5270212528637728,3,Low,0,0,0,0,0,Moderate,0,Safe
2022-02-19 18:00:00,Mobile,0,2,Low,0,0,0,5,1,0,Weak,0,0,None,13-16,US,0,Ethernet,1.6218106571953839,4,Low,0,0,0,1,1,Moderate,0,Safe
2022-02-19 19:00:00,Tablet,0,0,Low,0,0,0,2,3,0,Weak,0,0,Low,13-16,US,0,WiFi,2.990136362889547,4,Low,0,0,0,0,1,High,0,Safe
2022-02-19 20:00:00,Desktop,0,0,Low,0,1,0,4,5,0,Moderate,0,0,None,<13,US,0,WiFi,2.906762708887497,0,Low,0,0,0,0,0,Moderate,0,Risky
2022-02-19 21:00:00,Mobile,0,0,Low,0,0,0,1,3,0,Weak,0,0,None,13-16,US,1,WiFi,3.239860572265204,2,Low,0,0,0,1,0,Moderate,0,Risky
2022-02-19 22:00:00,Mobile,0,0,Medium,0,0,0,2,2,0,Weak,0,0,None,17-19,EU,0,WiFi,0.025617524685253263,4,Low,0,1,0,0,0,Moderate,0,Risky
2022-02-19 23:00:00,Mobile,0,0,Low,0,0,1,3,2,0,Weak,0,0,None,13-16,US,0,WiFi,0.18827000166466437,3,Low,0,0,0,1,0,Moderate,1,Safe
2022-02-20 00:00:00,Mobile,0,0,High,0,0,0,2,1,1,Weak,0,0,None,13-16,US,0,WiFi,1.430781252303668,5,Low,0,0,0,0,0,Low,0,Safe
2022-02-20 01:00:00,Laptop,0,1,Low,0,0,0,3,1,0,Weak,0,0,High,13-16,US,0,WiFi,1.98645076000759,4,Low,0,0,0,0,0,Low,0,Safe
2022-02-20 02:00:00,Mobile,1,0,Medium,1,0,0,2,1,1,Weak,0,0,Low,<13,US,0,WiFi,2.5903047203026843,4,Low,0,0,1,0,0,Moderate,1,Safe
2022-02-20 03:00:00,Mobile,0,0,Low,0,0,0,3,2,0,Strong,0,0,None,<13,ASIA,1,Other,1.2030998935722377,3,Medium,0,0,1,0,0,High,1,Safe
2022-02-20 04:00:00,Mobile,0,2,Low,1,0,0,5,2,0,Weak,0,0,None,13-16,US,0,WiFi,2.267970989730268,1,Low,0,0,0,0,0,High,0,Safe
2022-02-20 05:00:00,Desktop,1,0,High,0,0,0,2,1,0,Weak,0,0,None,13-16,EU,0,WiFi,2.5612638201628277,6,Low,0,0,0,1,1,High,1,Neutral
2022-02-20 06:00:00,Tablet,0,0,Low,0,0,0,4,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.346210850350394,2,Low,1,0,0,1,0,High,0,Safe
2022-02-20 07:00:00,Desktop,0,0,Low,0,0,0,3,1,0,Strong,0,0,Low,13-16,US,1,Cellular,1.786332628158275,1,Low,0,0,1,0,0,Low,0,Safe
2022-02-20 08:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,<13,US,1,WiFi,0.5648955655845947,2,Low,0,0,0,0,0,Low,0,Neutral
2022-02-20 09:00:00,Mobile,0,0,Low,0,0,1,3,1,1,Weak,0,0,Low,17-19,US,0,WiFi,0.950586577357204,2,Low,0,0,0,0,0,Moderate,0,Neutral
2022-02-20 10:00:00,Mobile,0,0,Low,0,0,1,2,2,0,Weak,0,0,None,13-16,US,0,WiFi,0.3110545759414856,4,Low,0,0,0,0,0,Low,0,Neutral
2022-02-20 11:00:00,Mobile,0,1,Low,0,0,0,3,1,0,Weak,0,0,Low,13-16,US,0,WiFi,1.416664732776103,6,Low,0,1,1,0,0,Moderate,0,Risky
2022-02-20 12:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,17-19,US,0,Other,0.0855754979883971,1,Low,0,0,0,0,1,Low,0,Risky
2022-02-20 13:00:00,Laptop,1,0,High,0,0,0,3,2,0,Weak,0,0,Low,13-16,US,1,Cellular,2.0745963545887234,4,Low,0,0,0,0,0,Low,0,Risky
2022-02-20 14:00:00,Mobile,0,0,High,0,0,0,7,2,0,Strong,0,0,High,17-19,US,0,WiFi,2.4169726332579415,2,Low,0,0,0,0,0,Low,0,Neutral
2022-02-20 15:00:00,Mobile,1,1,Medium,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,WiFi,1.2443182148935914,3,Low,0,0,0,0,0,Low,0,Safe
2022-02-20 16:00:00,Tablet,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,<13,ASIA,0,Cellular,0.47873647563242017,2,Low,0,1,0,1,0,Low,0,Safe
2022-02-20 17:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,17-19,US,0,Ethernet,3.33137403516194,2,Low,0,0,0,0,0,Low,0,Safe
2022-02-20 18:00:00,Mobile,0,0,Low,0,0,0,4,2,0,Weak,0,0,None,13-16,US,0,Cellular,8.476893521637503,4,Low,0,0,0,0,0,Low,0,Safe
2022-02-20 19:00:00,Mobile,0,0,Medium,1,0,0,2,1,0,Weak,0,0,High,17-19,EU,0,WiFi,2.1360783170894693,1,Medium,0,1,0,0,0,Moderate,0,Safe
2022-02-20 20:00:00,Desktop,0,0,Medium,0,0,0,4,4,0,Weak,0,0,None,17-19,ASIA,1,WiFi,3.026484853842728,3,Low,0,0,0,0,0,Low,1,Safe
2022-02-20 21:00:00,Mobile,0,0,Low,0,0,0,2,2,0,Moderate,0,0,None,13-16,EU,0,WiFi,0.41300500506190524,1,Low,0,0,0,1,0,Low,0,Safe
2022-02-20 22:00:00,Mobile,0,0,Low,0,0,0,2,3,0,Strong,0,0,None,13-16,US,0,Ethernet,4.452199296807376,3,Low,0,0,0,0,0,Low,0,Safe
2022-02-20 23:00:00,Desktop,0,1,Low,0,0,0,3,1,0,Weak,0,0,None,13-16,EU,0,Cellular,4.377380533861155,2,Low,0,0,0,0,0,Moderate,0,Safe
2022-02-21 00:00:00,Mobile,0,2,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,ASIA,0,WiFi,0.47557495595530663,8,Low,0,0,0,0,1,Low,1,Risky
2022-02-21 01:00:00,Desktop,0,1,Low,0,0,0,4,2,0,Weak,0,1,None,<13,US,0,WiFi,0.9958255303811354,3,Low,0,0,0,0,0,Moderate,0,Neutral
2022-02-21 02:00:00,Mobile,0,1,High,0,0,0,3,1,0,Weak,0,0,None,13-16,US,1,WiFi,1.9343628197371099,3,Low,0,0,0,0,0,Low,0,Neutral
2022-02-21 03:00:00,Mobile,0,1,Low,1,0,0,2,1,0,Weak,0,0,None,13-16,OTHER,0,Cellular,3.0274783692366514,1,Low,0,0,0,0,0,High,0,Neutral
2022-02-21 04:00:00,Mobile,0,0,Low,0,0,0,4,3,1,Weak,0,0,None,13-16,US,0,WiFi,1.45603403745304,3,Low,0,1,0,0,0,Moderate,1,Safe
2022-02-21 05:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Moderate,0,0,None,13-16,US,0,WiFi,3.6282802419669977,5,Low,0,0,0,0,0,Moderate,1,Safe
2022-02-21 06:00:00,Mobile,0,1,High,0,1,0,3,2,0,Weak,0,0,High,17-19,US,0,WiFi,0.34458540588054654,4,Low,0,0,0,0,0,High,0,Safe
2022-02-21 07:00:00,Mobile,0,1,Low,0,0,0,2,2,0,Weak,0,0,None,13-16,US,0,Cellular,5.860653059831391,3,Low,0,0,0,0,0,Low,1,Safe
2022-02-21 08:00:00,Mobile,1,0,Low,0,0,0,4,1,0,Weak,0,0,Low,13-16,US,0,WiFi,2.966379544285264,4,Low,0,0,0,1,0,Low,0,Neutral
2022-02-21 09:00:00,Mobile,1,0,Medium,1,0,0,2,2,0,Weak,0,0,None,13-16,US,0,Cellular,0.349786124162546,4,Low,0,1,0,0,0,Moderate,0,Safe
2022-02-21 10:00:00,Mobile,0,1,Low,0,0,0,1,1,0,Moderate,0,1,None,13-16,US,1,WiFi,0.6823635134676437,5,Low,0,0,0,0,0,Low,0,Safe
2022-02-21 11:00:00,Tablet,0,1,Medium,0,0,0,2,4,0,Weak,0,0,None,17-19,US,0,WiFi,0.5888561197367049,1,Low,0,0,0,1,0,Moderate,0,Risky
2022-02-21 12:00:00,Mobile,0,0,Low,0,0,0,1,1,1,Moderate,0,0,Low,13-16,EU,0,Cellular,4.741764620054865,1,Low,0,0,0,0,0,Low,0,Neutral
2022-02-21 13:00:00,Mobile,0,2,Low,1,0,0,1,4,1,Weak,0,0,Low,13-16,EU,1,WiFi,3.848663964877764,6,Low,0,0,0,0,0,Moderate,0,Safe
2022-02-21 14:00:00,Mobile,0,0,Low,1,0,0,3,1,0,Weak,0,1,None,17-19,US,0,Cellular,0.5051361577357555,3,Low,0,0,0,0,0,Moderate,0,Safe
2022-02-21 15:00:00,Mobile,0,0,High,0,0,0,2,2,0,Weak,0,0,None,13-16,US,1,WiFi,1.6912811217754173,7,Low,0,0,1,0,1,Moderate,0,Neutral
